activity_id,customer_id,activity_date,activity_type,amount
ACT0049592,CUST000445,2025-02-08 10:30:08,Application,129.41
ACT0049593,CUST000294,2025-11-08 16:43:32,Login,794.96
ACT0049594,CUST009970,2025-09-25 11:42:39,Login,9.38
ACT0049595,CUST004016,2026-08-04 19:32:11,Savings Withdrawal,186.63
ACT0049596,CUST000796,2025-01-16 11:36:48,Savings Deposit,14.79
ACT0049597,CUST010084,2026-02-07 04:21:14,Payment,48.89
ACT0049598,CUST001046,2026-04-27 15:13:39,Savings Withdrawal,11.83
ACT0049599,CUST008263,2026-01-29 11:48:26,Savings Withdrawal,136.23
ACT0049600,CUST007533,2025-06-11 18:03:19,Savings Deposit,50.54
ACT0049601,CUST000220,2025-01-04 19:24:37,Payment,420.46
ACT0049602,CUST007495,2026-01-05 14:02:39,Login,400.6
ACT0049603,CUST002246,2025-07-17 20:33:24,Application,26.28
ACT0049604,CUST011370,2025-09-08 12:40:51,Savings Deposit,20.12
ACT0049605,CUST008922,2026-05-19 18:40:48,Login,18.6
ACT0049606,CUST007085,2026-05-15 02:57:09,Login,42.38
ACT0049607,CUST000215,2025-07-16 05:59:18,Login,23.63
ACT0049608,CUST007723,2025-09-09 09:57:03,Application,110.69
ACT0049609,CUST001580,2026-01-01 02:19:38,Payment,167.14
ACT0049610,CUST000327,2025-02-02 22:44:44,Payment,20.49
ACT0049611,CUST011140,2026-08-30 15:58:10,Login,16.52
ACT0049612,CUST003701,2026-02-25 01:23:12,Payment,250.2
ACT0049613,CUST006608,2025-06-10 11:24:14,Savings Deposit,95.96
ACT0049614,CUST007057,2026-04-29 16:05:18,Savings Deposit,12.58
ACT0049615,CUST003328,2025-08-14 10:09:09,Savings Deposit,98.16
ACT0049616,CUST005906,2026-04-07 05:26:45,Savings Withdrawal,87.24
ACT0049617,CUST006312,2026-02-07 03:43:24,Payment,140.8
ACT0049618,CUST001693,2026-05-22 13:41:51,Payment,2014.87
ACT0049619,CUST003088,2026-04-07 11:42:27,Savings Withdrawal,19.34
ACT0049620,CUST001997,2025-04-09 00:10:42,Savings Deposit,56.76
ACT0049621,CUST011027,2026-01-21 18:46:14,Credit Repayment,273.47
ACT0049622,CUST005011,2025-10-20 18:35:04,Savings Withdrawal,10.18
ACT0049623,CUST001455,2025-05-14 22:55:24,Payment,23.58
ACT0049624,CUST006713,2025-02-21 14:30:14,Credit Repayment,192.17
ACT0049625,CUST008833,2026-08-13 18:34:21,Savings Withdrawal,8.04
ACT0049626,CUST001628,2025-02-24 09:47:21,Application,132.4
ACT0049627,CUST003279,2025-01-11 15:02:19,Savings Deposit,37.72
ACT0049628,CUST002482,2025-06-08 11:57:50,Savings Deposit,67.53
ACT0049629,CUST003952,2026-03-09 13:57:49,Credit Repayment,112.52
ACT0049630,CUST011556,2026-08-19 02:49:56,Savings Deposit,19.61
ACT0049631,CUST000650,2026-05-27 13:35:56,Login,41.08
ACT0049632,CUST001788,2025-02-17 09:46:59,Payment,58.21
ACT0049633,CUST011177,2026-05-12 19:52:25,Savings Deposit,169.15
ACT0049634,CUST006738,2025-01-20 15:43:20,Savings Withdrawal,981.64
ACT0049635,CUST004479,2026-08-28 11:30:20,Login,283.4
ACT0049636,CUST000178,2026-03-22 13:26:08,Savings Withdrawal,46.79
ACT0049637,CUST011860,2025-07-10 15:13:47,Login,202.86
ACT0049638,CUST000028,2026-08-24 13:05:26,Login,382.55
ACT0049639,CUST007212,2026-06-06 08:34:07,Savings Deposit,88.98
ACT0049640,CUST007439,2025-02-25 11:31:21,Savings Deposit,8.26
ACT0049641,CUST007684,2026-02-26 20:01:59,Credit Repayment,264.76
ACT0049642,CUST009626,2025-01-22 21:03:03,Payment,47.55
ACT0049643,CUST003845,2026-08-22 03:54:32,Savings Deposit,15.31
ACT0049644,CUST001984,2026-01-14 21:05:40,Payment,286.42
ACT0049645,CUST002113,2026-01-25 04:17:09,Credit Repayment,333.81
ACT0049646,CUST003917,2025-01-31 00:24:45,Login,326.07
ACT0049647,CUST003913,2026-08-14 03:23:10,Application,54.3
ACT0049648,CUST008110,2026-01-17 04:14:39,Payment,231.05
ACT0049649,CUST005054,2025-03-30 21:41:00,Payment,213.49
ACT0049650,CUST001336,2025-12-27 22:27:36,Payment,115.38
ACT0049651,CUST000338,2026-05-19 00:01:28,Payment,181.45
ACT0049652,CUST001370,2025-12-15 20:09:58,Login,80.07
ACT0049653,CUST008667,2025-07-16 02:17:47,Payment,10.48
ACT0049654,CUST009912,2025-10-21 01:56:30,Login,32.2
ACT0049655,CUST005953,2025-10-31 19:24:35,Credit Repayment,30.81
ACT0049656,CUST010555,2026-06-18 11:03:45,Payment,40.06
ACT0049657,CUST007343,2025-09-22 20:49:13,Login,84.3
ACT0049658,CUST002426,2026-05-23 19:36:54,Payment,120.3
ACT0049659,CUST003532,2025-06-28 08:33:33,Savings Deposit,608.69
ACT0049660,CUST008060,2025-09-10 12:43:04,Credit Repayment,543.19
ACT0049661,CUST000089,2026-01-28 03:56:03,Credit Repayment,36.02
ACT0049662,CUST007626,2025-10-22 10:21:38,Credit Repayment,168.31
ACT0049663,CUST007212,2026-02-23 18:42:59,Savings Withdrawal,21.59
ACT0049664,CUST010091,2025-05-19 12:10:02,Credit Repayment,1084.44
ACT0049665,CUST011008,2026-08-13 06:20:18,Login,203.97
ACT0049666,CUST005262,2026-03-26 12:26:12,Payment,146.22
ACT0049667,CUST005461,2026-02-16 16:29:45,Login,24.7
ACT0049668,CUST006291,2026-06-04 08:08:40,Credit Repayment,7.69
ACT0049669,CUST005757,2025-05-03 18:22:42,Credit Repayment,72.82
ACT0049670,CUST003197,2026-06-07 14:38:39,Savings Deposit,51.33
ACT0049671,CUST007774,2025-12-22 15:55:16,Credit Repayment,69.72
ACT0049672,CUST009372,2025-08-08 06:29:29,Login,72.74
ACT0049673,CUST000737,2026-06-11 11:13:42,Savings Deposit,63.76
ACT0049674,CUST011741,2025-05-28 04:32:21,Login,23.07
ACT0049675,CUST004120,2026-01-08 03:42:35,Savings Deposit,130.34
ACT0049676,CUST003947,2025-05-14 23:09:28,Login,126.59
ACT0049677,CUST011770,2025-08-22 20:05:49,Savings Deposit,376.78
ACT0049678,CUST001220,2026-06-07 01:47:01,Login,87.8
ACT0049679,CUST007177,2025-09-11 02:00:44,Credit Repayment,115.4
ACT0049680,CUST005349,2026-04-12 09:39:09,Login,38.7
ACT0049681,CUST010177,2025-05-15 02:28:05,Login,91.71
ACT0049682,CUST000081,2025-10-19 16:11:06,Savings Withdrawal,171.48
ACT0049683,CUST004736,2026-03-30 00:40:33,Payment,668.68
ACT0049684,CUST008554,2025-10-15 02:04:24,Payment,153.96
ACT0049685,CUST004317,2025-01-27 17:13:43,Payment,163.24
ACT0049686,CUST007418,2025-02-23 13:10:41,Payment,172.16
ACT0049687,CUST010695,2026-03-17 19:20:04,Login,291.38
ACT0049688,CUST003253,2026-06-18 16:06:03,Login,5.24
ACT0049689,CUST010625,2025-08-27 21:57:26,Application,80.87
ACT0049690,CUST009209,2026-07-12 22:03:18,Payment,44.85
ACT0049691,CUST002901,2025-01-07 12:38:52,Payment,269.31
ACT0049692,CUST008930,2025-08-05 20:17:58,Savings Deposit,310.08
ACT0049693,CUST009441,2025-03-08 02:17:36,Login,1615.91
ACT0049694,CUST005750,2025-09-21 21:16:17,Login,109.47
ACT0049695,CUST008439,2026-01-16 07:06:29,Savings Deposit,162.51
ACT0049696,CUST005913,2025-08-06 10:31:15,Payment,181.69
ACT0049697,CUST001695,2026-02-21 19:14:00,Payment,363.85
ACT0049698,CUST007525,2025-05-21 18:22:45,Payment,50.76
ACT0049699,CUST002079,2025-02-21 11:10:26,Application,17.16
ACT0049700,CUST011262,2025-09-02 02:27:57,Savings Withdrawal,50.18
ACT0049701,CUST006386,2026-02-05 04:10:48,Credit Repayment,187.57
ACT0049702,CUST001057,2026-04-10 00:48:28,Payment,76.56
ACT0049703,CUST007011,2025-10-16 12:46:15,Payment,89.69
ACT0049704,CUST010077,2025-04-27 03:31:14,Login,157.65
ACT0049705,CUST009954,2026-05-13 22:50:37,Payment,413.61
ACT0049706,CUST003724,2026-03-11 09:43:05,Payment,75.71
ACT0049707,CUST006383,2026-08-08 14:27:39,Credit Repayment,97.27
ACT0049708,CUST006698,2026-05-26 09:09:59,Payment,113.48
ACT0049709,CUST003665,2025-09-02 04:22:43,Application,153.71
ACT0049710,CUST005093,2025-04-09 00:17:33,Savings Withdrawal,168.05
ACT0049711,CUST004071,2025-08-24 12:47:06,Login,21.33
ACT0049712,CUST000004,2026-01-08 08:00:04,Payment,279.42
ACT0049713,CUST002351,2026-04-17 21:59:06,Savings Deposit,323.05
ACT0049714,CUST004329,2025-12-19 18:56:11,Application,31.85
ACT0049715,CUST010570,2025-10-12 21:14:43,Payment,77.18
ACT0049716,CUST011335,2025-11-17 20:16:05,Login,26.59
ACT0049717,CUST007639,2026-04-09 17:11:11,Payment,285.9
ACT0049718,CUST002835,2026-08-07 12:25:05,Application,26.12
ACT0049719,CUST008339,2025-03-11 22:15:26,Savings Deposit,149.9
ACT0049720,CUST008789,2025-09-27 11:18:24,Payment,297.66
ACT0049721,CUST001227,2025-11-26 09:55:39,Login,108.61
ACT0049722,CUST000270,2026-03-31 11:09:28,Payment,281.77
ACT0049723,CUST005964,2025-12-25 04:44:11,Login,222.53
ACT0049724,CUST002813,2026-01-22 18:04:36,Payment,41.58
ACT0049725,CUST007735,2026-07-04 11:23:13,Savings Deposit,192.23
ACT0049726,CUST005986,2025-12-13 02:40:38,Payment,316.57
ACT0049727,CUST001355,2025-08-08 15:58:25,Payment,6.27
ACT0049728,CUST005850,2025-03-20 16:16:43,Savings Deposit,245.9
ACT0049729,CUST005831,2025-04-18 09:01:11,Payment,87.71
ACT0049730,CUST012000,2025-07-01 01:24:16,Payment,37.67
ACT0049731,CUST009698,2025-01-03 14:22:59,Savings Withdrawal,117.31
ACT0049732,CUST008081,2025-05-18 20:30:06,Payment,480.5
ACT0049733,CUST011098,2025-01-17 18:38:56,Application,434.11
ACT0049734,CUST006934,2025-01-02 00:40:06,Credit Repayment,163.45
ACT0049735,CUST003419,2025-01-23 19:47:51,Login,391.37
ACT0049736,CUST008553,2026-02-04 02:25:32,Savings Deposit,153.24
ACT0049737,CUST002133,2025-09-26 12:34:10,Credit Repayment,63.08
ACT0049738,CUST011802,2026-04-14 09:38:27,Credit Repayment,96.9
ACT0049739,CUST001914,2025-11-01 03:39:55,Savings Withdrawal,17.26
ACT0049740,CUST005012,2026-07-30 06:02:14,Savings Deposit,17.78
ACT0049741,CUST005217,2025-03-05 14:54:11,Payment,59.53
ACT0049742,CUST008686,2026-07-09 22:51:16,Payment,12.87
ACT0049743,CUST006014,2025-03-20 03:34:50,Credit Repayment,60.18
ACT0049744,CUST006182,2026-06-20 15:51:46,Login,39.03
ACT0049745,CUST007753,2026-08-16 21:11:21,Payment,30.24
ACT0049746,CUST007701,2025-04-15 07:09:42,Login,82.87
ACT0049747,CUST008361,2025-06-08 10:31:11,Credit Repayment,46.31
ACT0049748,CUST002906,2025-11-23 19:49:48,Savings Deposit,29.14
ACT0049749,CUST001318,2026-06-14 15:15:06,Login,48.01
ACT0049750,CUST009714,2025-05-09 01:51:11,Login,179.91
ACT0049751,CUST007133,2025-03-03 14:50:45,Payment,31.3
ACT0049752,CUST005626,2025-02-13 08:31:59,Application,5.61
ACT0049753,CUST000296,2026-05-29 18:02:17,Savings Deposit,88.29
ACT0049754,CUST006002,2025-09-16 02:10:15,Login,113.7
ACT0049755,CUST003153,2026-03-05 08:01:39,Login,97.51
ACT0049756,CUST010167,2025-01-10 06:07:29,Payment,75.67
ACT0049757,CUST003085,2025-07-21 19:36:13,Login,62.42
ACT0049758,CUST001934,2026-04-10 12:55:33,Payment,171.89
ACT0049759,CUST010545,2026-03-06 22:10:28,Savings Deposit,1073.26
ACT0049760,CUST007510,2025-12-31 11:15:19,Savings Deposit,29.92
ACT0049761,CUST000654,2025-07-19 15:10:57,Payment,145.08
ACT0049762,CUST000801,2026-06-28 01:00:26,Payment,53.49
ACT0049763,CUST002242,2026-07-24 14:54:17,Savings Withdrawal,379.02
ACT0049764,CUST001624,2025-08-28 21:52:26,Application,45.31
ACT0049765,CUST002111,2025-07-24 07:10:50,Credit Repayment,7.45
ACT0049766,CUST001368,2025-12-26 19:58:46,Payment,16.73
ACT0049767,CUST004297,2025-08-29 11:45:18,Savings Withdrawal,351.04
ACT0049768,CUST008588,2026-06-13 15:50:11,Login,936.3
ACT0049769,CUST011038,2025-10-06 17:27:20,Login,25.11
ACT0049770,CUST004172,2026-01-10 23:52:46,Credit Repayment,1184.54
ACT0049771,CUST008370,2026-01-14 13:33:33,Savings Withdrawal,156.46
ACT0049772,CUST011923,2026-01-27 12:09:47,Payment,313.52
ACT0049773,CUST007336,2026-04-27 10:07:13,Login,142.28
ACT0049774,CUST000707,2025-03-20 14:04:38,Savings Withdrawal,71.77
ACT0049775,CUST002444,2025-03-09 12:35:20,Credit Repayment,4.87
ACT0049776,CUST000087,2026-02-07 01:06:48,Application,32.04
ACT0049777,CUST002265,2025-05-26 00:52:05,Savings Withdrawal,580.8
ACT0049778,CUST009789,2025-06-22 03:13:22,Savings Withdrawal,66.47
ACT0049779,CUST001512,2025-06-27 10:23:17,Payment,26.21
ACT0049780,CUST006185,2026-08-11 13:27:11,Payment,140.57
ACT0049781,CUST001926,2025-10-12 15:34:14,Savings Deposit,44.38
ACT0049782,CUST008855,2026-08-18 08:49:44,Application,813.43
ACT0049783,CUST000564,2025-04-20 08:07:19,Payment,24.01
ACT0049784,CUST009775,2025-03-20 04:10:36,Payment,503.45
ACT0049785,CUST009278,2026-05-16 10:27:16,Payment,85.67
ACT0049786,CUST009200,2026-07-10 20:45:05,Payment,67.89
ACT0049787,CUST001312,2025-09-11 10:15:28,Savings Withdrawal,73.43
ACT0049788,CUST008937,2026-07-15 04:27:11,Login,14.86
ACT0049789,CUST007030,2025-12-15 17:03:01,Application,90.96
ACT0049790,CUST004119,2025-10-31 14:09:10,Login,31.57
ACT0049791,CUST010113,2025-11-30 12:17:01,Application,155.41
ACT0049792,CUST007396,2025-01-01 00:27:00,Payment,124.3
ACT0049793,CUST001366,2026-06-26 00:53:31,Savings Withdrawal,519.93
ACT0049794,CUST005954,2025-03-27 15:36:52,Login,57.57
ACT0049795,CUST002452,2025-03-03 18:33:39,Payment,74.23
ACT0049796,CUST011703,2025-04-05 20:39:22,Savings Withdrawal,107.49
ACT0049797,CUST011011,2025-06-06 07:29:25,Application,210.23
ACT0049798,CUST001802,2025-08-24 06:19:45,Application,82.27
ACT0049799,CUST001718,2025-03-23 00:42:32,Application,10.41
ACT0049800,CUST002970,2025-02-12 20:00:49,Payment,189.4
ACT0049801,CUST005341,2025-12-25 09:34:23,Savings Withdrawal,41.72
ACT0049802,CUST005313,2025-02-09 04:22:51,Credit Repayment,98.72
ACT0049803,CUST008933,2025-08-05 05:35:50,Payment,23.28
ACT0049804,CUST002162,2025-12-11 11:15:38,Payment,50.19
ACT0049805,CUST003416,2025-10-16 18:18:09,Credit Repayment,53.84
ACT0049806,CUST008158,2026-01-04 20:09:26,Credit Repayment,13.3
ACT0049807,CUST009876,2025-09-29 12:43:48,Payment,634.43
ACT0049808,CUST000554,2026-08-26 08:30:50,Payment,15.53
ACT0049809,CUST007185,2026-03-14 02:58:43,Login,391.42
ACT0049810,CUST006962,2025-11-26 15:03:50,Credit Repayment,224.22
ACT0049811,CUST001892,2026-05-16 02:59:37,Savings Deposit,31.37
ACT0049812,CUST007470,2026-08-05 23:25:53,Login,82.75
ACT0049813,CUST003220,2026-08-24 05:48:12,Payment,34.94
ACT0049814,CUST002967,2025-10-22 00:04:35,Savings Deposit,24.46
ACT0049815,CUST011212,2026-08-02 16:07:25,Payment,19.04
ACT0049816,CUST002251,2025-07-04 02:25:26,Application,29.58
ACT0049817,CUST002035,2026-01-30 22:02:47,Credit Repayment,136.21
ACT0049818,CUST004304,2025-10-24 18:39:37,Savings Deposit,36.35
ACT0049819,CUST002125,2025-07-11 23:24:27,Application,80.12
ACT0049820,CUST001803,2025-12-19 23:47:01,Credit Repayment,267.45
ACT0049821,CUST003081,2026-01-19 18:44:25,Application,55.25
ACT0049822,CUST003925,2026-03-10 20:15:24,Savings Deposit,828.55
ACT0049823,CUST001065,2025-08-23 20:29:53,Login,77.02
ACT0049824,CUST011820,2026-08-05 18:49:49,Credit Repayment,21.15
ACT0049825,CUST002840,2026-08-18 14:56:44,Payment,271.13
ACT0049826,CUST006425,2025-05-01 05:18:44,Savings Deposit,204.02
ACT0049827,CUST009298,2026-02-15 09:04:35,Application,971.8
ACT0049828,CUST002410,2025-10-22 00:52:19,Savings Withdrawal,99.72
ACT0049829,CUST000363,2026-01-02 03:24:58,Login,61.91
ACT0049830,CUST000527,2025-03-15 19:52:56,Login,32.85
ACT0049831,CUST004042,2025-02-27 22:59:10,Credit Repayment,28.35
ACT0049832,CUST005009,2025-05-22 04:02:50,Application,98.71
ACT0049833,CUST000337,2025-09-11 03:30:40,Payment,13.11
ACT0049834,CUST010057,2025-11-15 00:00:44,Payment,95.98
ACT0049835,CUST001015,2025-12-14 16:40:59,Application,61.26
ACT0049836,CUST002331,2025-09-20 19:35:00,Application,26.35
ACT0049837,CUST011658,2025-03-15 00:08:59,Savings Deposit,106.78
ACT0049838,CUST003095,2025-12-10 17:07:07,Savings Withdrawal,1155.48
ACT0049839,CUST001635,2026-07-14 03:32:23,Login,307.96
ACT0049840,CUST005524,2025-07-27 07:16:13,Savings Deposit,182.6
ACT0049841,CUST011914,2025-04-15 15:49:40,Payment,171.63
ACT0049842,CUST000306,2025-04-30 01:03:31,Credit Repayment,45.08
ACT0049843,CUST007178,2025-08-23 11:20:10,Credit Repayment,171.6
ACT0049844,CUST007704,2025-10-14 08:03:51,Login,73.07
ACT0049845,CUST011003,2025-11-13 18:21:03,Credit Repayment,152.36
ACT0049846,CUST007262,2025-05-05 21:55:06,Savings Withdrawal,110.55
ACT0049847,CUST010495,2026-03-29 09:52:30,Savings Deposit,21.29
ACT0049848,CUST005573,2025-01-17 17:47:58,Credit Repayment,44.7
ACT0049849,CUST002612,2025-08-28 07:47:09,Credit Repayment,16.39
ACT0049850,CUST001893,2025-12-29 22:08:28,Login,33.49
ACT0049851,CUST004377,2026-03-01 18:51:19,Credit Repayment,73.37
ACT0049852,CUST004741,2025-07-31 04:48:46,Savings Deposit,156.37
ACT0049853,CUST001153,2025-08-19 22:35:18,Credit Repayment,42.33
ACT0049854,CUST011283,2026-01-05 10:06:32,Savings Withdrawal,38.52
ACT0049855,CUST008431,2025-12-10 09:16:17,Login,362.31
ACT0049856,CUST001094,2025-03-23 04:45:33,Credit Repayment,1.92
ACT0049857,CUST011816,2026-05-10 02:48:05,Savings Deposit,47.06
ACT0049858,CUST006441,2026-06-08 19:28:28,Payment,60.48
ACT0049859,CUST010178,2025-09-05 14:04:43,Payment,82.33
ACT0049860,CUST007351,2026-05-21 17:01:06,Credit Repayment,73.63
ACT0049861,CUST008973,2025-05-20 14:16:41,Savings Deposit,286.52
ACT0049862,CUST005276,2026-05-06 22:48:10,Savings Withdrawal,24.59
ACT0049863,CUST001672,2025-09-26 00:45:18,Payment,103.43
ACT0049864,CUST005878,2025-05-28 22:49:51,Credit Repayment,41.17
ACT0049865,CUST005227,2026-03-08 19:55:33,Credit Repayment,81.86
ACT0049866,CUST009845,2026-04-17 12:31:37,Login,37.72
ACT0049867,CUST009662,2025-09-27 21:01:15,Payment,43.66
ACT0049868,CUST004925,2025-07-21 22:28:54,Payment,29.39
ACT0049869,CUST005560,2025-04-30 02:13:02,Login,33.82
ACT0049870,CUST000625,2025-10-03 19:50:10,Payment,21.9
ACT0049871,CUST003164,2026-08-13 12:07:53,Payment,47.3
ACT0049872,CUST009369,2025-07-11 22:50:28,Credit Repayment,22.71
ACT0049873,CUST006743,2026-03-21 16:33:59,Application,112.06
ACT0049874,CUST000626,2026-04-13 11:16:42,Payment,69.4
ACT0049875,CUST006792,2026-07-31 12:59:09,Credit Repayment,117.73
ACT0049876,CUST005987,2026-01-15 05:53:18,Login,34.24
ACT0049877,CUST003267,2026-01-14 13:31:21,Payment,62.84
ACT0049878,CUST007252,2026-03-30 04:54:42,Payment,24.62
ACT0049879,CUST011343,2025-12-12 11:11:45,Login,301.69
ACT0049880,CUST000222,2026-04-25 14:33:12,Credit Repayment,114.44
ACT0049881,CUST009723,2025-11-08 22:18:04,Login,1208.23
ACT0049882,CUST001657,2026-04-11 13:04:13,Application,86.67
ACT0049883,CUST007938,2025-11-24 17:05:33,Payment,132.35
ACT0049884,CUST002993,2026-02-02 10:27:14,Login,159.53
ACT0049885,CUST009960,2026-08-04 21:05:32,Savings Deposit,90.76
ACT0049886,CUST011981,2025-12-16 06:30:12,Payment,17.54
ACT0049887,CUST010440,2025-09-27 21:31:42,Savings Withdrawal,458.63
ACT0049888,CUST001864,2025-10-30 22:15:53,Credit Repayment,44.48
ACT0049889,CUST011736,2026-05-08 09:09:49,Credit Repayment,53.27
ACT0049890,CUST010744,2025-02-23 18:40:08,Savings Deposit,19.39
ACT0049891,CUST004894,2026-01-06 06:21:26,Savings Deposit,366.62
ACT0049892,CUST010817,2025-01-23 01:53:04,Application,351.39
ACT0049893,CUST007036,2025-11-08 13:31:59,Savings Deposit,49.32
ACT0049894,CUST010719,2026-07-16 11:54:00,Payment,99.21
ACT0049895,CUST011538,2025-12-19 04:50:52,Login,646.76
ACT0049896,CUST005121,2026-02-23 19:30:01,Savings Withdrawal,28.97
ACT0049897,CUST009651,2025-12-17 06:05:33,Login,32.97
ACT0049898,CUST003552,2026-04-15 03:07:51,Savings Withdrawal,37.27
ACT0049899,CUST010783,2025-01-16 12:14:12,Login,234.18
ACT0049900,CUST007063,2026-08-13 21:24:53,Payment,788.19
ACT0049901,CUST001253,2025-03-16 06:51:47,Login,149.75
ACT0049902,CUST010153,2026-05-29 03:07:42,Credit Repayment,88.04
ACT0049903,CUST005335,2026-01-03 02:58:47,Application,52.6
ACT0049904,CUST010841,2026-03-27 10:54:26,Savings Deposit,96.43
ACT0049905,CUST001398,2025-05-17 18:00:46,Payment,21.2
ACT0049906,CUST006346,2025-07-24 02:52:18,Login,65.35
ACT0049907,CUST003351,2025-04-14 05:28:09,Login,259.23
ACT0049908,CUST008645,2025-01-24 17:42:09,Login,78.94
ACT0049909,CUST006933,2026-04-12 13:15:26,Payment,208.43
ACT0049910,CUST010601,2025-10-28 21:33:28,Savings Withdrawal,9.54
ACT0049911,CUST004725,2025-08-27 01:04:00,Savings Withdrawal,15.14
ACT0049912,CUST007681,2026-02-24 18:52:30,Login,28.38
ACT0049913,CUST004716,2025-11-18 17:58:45,Payment,101.22
ACT0049914,CUST006047,2025-09-27 12:50:46,Login,998.85
ACT0049915,CUST003970,2026-03-05 16:51:40,Payment,10.98
ACT0049916,CUST002629,2026-07-05 14:15:11,Credit Repayment,1326.14
ACT0049917,CUST009671,2026-04-25 22:00:28,Savings Deposit,26.6
ACT0049918,CUST009494,2026-01-15 02:22:04,Credit Repayment,60.43
ACT0049919,CUST011074,2025-05-23 12:17:12,Savings Deposit,358.92
ACT0049920,CUST011843,2025-12-12 17:13:37,Payment,38.6
ACT0049921,CUST002152,2025-03-12 22:32:50,Login,137.24
ACT0049922,CUST011444,2026-01-13 20:42:35,Application,853.72
ACT0049923,CUST010748,2025-04-03 17:26:44,Payment,129.48
ACT0049924,CUST002406,2025-07-22 21:49:36,Payment,38.28
ACT0049925,CUST011891,2025-03-24 07:06:30,Credit Repayment,542.82
ACT0049926,CUST009554,2025-08-25 11:59:29,Payment,247.43
ACT0049927,CUST003350,2026-08-21 18:51:07,Credit Repayment,167.2
ACT0049928,CUST002305,2026-03-16 14:15:30,Payment,48.25
ACT0049929,CUST008375,2025-10-25 07:01:22,Payment,146.99
ACT0049930,CUST010461,2025-12-25 21:11:25,Login,207.75
ACT0049931,CUST000877,2025-07-11 17:20:40,Payment,139.07
ACT0049932,CUST009415,2025-05-01 09:56:57,Payment,237.29
ACT0049933,CUST001559,2025-11-05 22:41:07,Application,195.22
ACT0049934,CUST010705,2025-04-10 12:56:14,Payment,149.29
ACT0049935,CUST010762,2026-02-11 03:36:12,Login,43.12
ACT0049936,CUST000009,2025-05-29 11:30:44,Login,53.66
ACT0049937,CUST004306,2025-06-10 08:34:17,Savings Deposit,49.19
ACT0049938,CUST003609,2026-01-14 01:13:38,Login,97.85
ACT0049939,CUST004879,2026-01-13 07:02:51,Payment,72.89
ACT0049940,CUST010747,2025-08-23 12:15:52,Application,51.19
ACT0049941,CUST009441,2025-09-01 07:44:30,Payment,40.8
ACT0049942,CUST003143,2025-03-12 18:10:25,Login,506.75
ACT0049943,CUST007980,2025-01-22 02:04:24,Savings Deposit,241.86
ACT0049944,CUST003635,2026-08-15 06:56:17,Payment,89.08
ACT0049945,CUST008490,2025-07-18 09:24:15,Login,11.76
ACT0049946,CUST002863,2025-05-16 23:47:18,Application,51.92
ACT0049947,CUST002910,2026-08-10 11:24:04,Payment,18.73
ACT0049948,CUST003991,2025-09-18 04:01:17,Login,102.95
ACT0049949,CUST001640,2025-12-26 10:58:13,Login,99.15
