transaction_id,customer_id,transaction_date,product_type,transaction_type,revenue,cost
TXN0039897,CUST004959,2026-04-09 15:56:54,Payments,Fee,11.67,5.36
TXN0039898,CUST004018,2025-01-14 16:51:16,Savings,Interest Income,10.39,9.47
TXN0039899,CUST009475,2025-07-25 13:27:46,Payments,Other,14.61,0.0
TXN0039900,CUST006854,2026-07-15 20:44:06,Payments,Interchange,22.63,10.15
TXN0039901,CUST008065,2026-08-20 09:57:55,Payments,Interchange,27.51,10.45
TXN0039902,CUST001658,2025-04-03 16:43:08,Credit,Fee,2.47,4.75
TXN0039903,CUST004487,2026-07-15 20:17:45,Credit,Fee,17.5,6.62
TXN0039904,CUST005176,2025-03-27 04:35:33,Credit,Interest Income,7.49,7.2
TXN0039905,CUST010792,2025-12-09 08:27:16,Savings,Other,-2.48,3.53
TXN0039906,CUST006764,2025-05-15 12:07:58,Payments,Interchange,12.3,3.97
TXN0039907,CUST009482,2026-05-22 15:23:02,Payments,Interchange,-5.0,12.43
TXN0039908,CUST010826,2025-11-21 02:53:08,Credit,Interest Income,27.48,8.68
TXN0039909,CUST005696,2026-07-09 13:57:40,Savings,Fee,16.75,1.44
TXN0039910,CUST006209,2026-04-12 11:13:33,Savings,Interchange,25.53,12.19
TXN0039911,CUST002821,2025-02-12 14:33:16,Credit,FX,22.86,11.85
TXN0039912,CUST003513,2026-02-28 14:56:36,Savings,Interchange,6.5,8.69
TXN0039913,CUST008211,2025-01-13 19:16:04,Savings,Fee,9.21,3.25
TXN0039914,CUST003495,2025-11-03 20:12:28,Payments,Interchange,8.81,0.14
TXN0039915,CUST002843,2025-08-07 08:36:52,Savings,Interchange,2.34,3.32
TXN0039916,CUST003028,2025-02-03 01:58:02,Payments,Interest Expense,26.53,3.97
TXN0039917,CUST011693,2026-02-23 00:58:20,Credit,Other,2.61,5.1
TXN0039918,CUST010632,2025-04-11 09:45:30,Savings,Fee,13.91,8.8
TXN0039919,CUST010264,2025-09-08 02:54:58,Credit,Fee,4.31,4.73
TXN0039920,CUST010558,2026-08-25 21:47:01,Savings,Interchange,22.77,1.64
TXN0039921,CUST005881,2025-12-21 14:13:59,Credit,Interchange,30.41,5.45
TXN0039922,CUST003708,2026-05-09 12:52:51,Payments,Other,23.44,12.61
TXN0039923,CUST008300,2025-08-01 21:35:34,Payments,Fee,24.65,14.06
TXN0039924,CUST003731,2026-05-18 09:03:19,Payments,Interest Income,43.27,10.06
TXN0039925,CUST004725,2025-11-19 20:48:39,Payments,Other,24.11,8.57
TXN0039926,CUST011776,2025-12-03 10:21:14,Payments,Interest Expense,20.01,9.23
TXN0039927,CUST010625,2025-08-31 08:22:40,Payments,Interchange,17.48,8.02
TXN0039928,CUST008605,2025-03-22 16:51:31,Savings,FX,19.49,2.86
TXN0039929,CUST004815,2025-02-23 00:41:04,Payments,Fee,10.64,1.72
TXN0039930,CUST000634,2026-02-16 17:51:38,Payments,Fee,35.53,7.2
TXN0039931,CUST006307,2026-04-25 19:59:46,Payments,Interest Expense,-2.69,7.71
TXN0039932,CUST007950,2026-07-08 19:41:24,Payments,Fee,27.54,6.47
TXN0039933,CUST001261,2025-09-23 11:19:49,Payments,Interest Expense,10.09,0.0
TXN0039934,CUST004525,2025-09-29 07:17:16,Payments,FX,33.37,0.0
TXN0039935,CUST002288,2025-05-23 21:44:49,Savings,Fee,14.6,13.04
TXN0039936,CUST004183,2025-07-22 03:32:48,Payments,FX,5.43,0.0
TXN0039937,CUST004168,2026-02-15 01:57:57,Credit,Other,4.8,9.4
TXN0039938,CUST009219,2025-02-20 18:26:56,Payments,Interchange,23.94,0.0
TXN0039939,CUST002493,2025-11-11 17:50:25,Payments,Interchange,2.69,3.44
TXN0039940,CUST010337,2026-01-16 19:24:26,Savings,Interest Expense,25.12,0.0
TXN0039941,CUST010656,2025-03-20 06:52:13,Savings,Interest Expense,28.58,0.0
TXN0039942,CUST002588,2025-06-30 00:23:42,Payments,Interchange,4.96,0.0
TXN0039943,CUST011861,2025-11-17 21:16:15,Payments,Interest Income,22.91,7.57
TXN0039944,CUST003717,2025-05-15 06:20:10,Payments,Interest Expense,-1.69,3.98
TXN0039945,CUST009537,2025-02-22 07:17:38,Payments,Interest Expense,28.63,14.96
TXN0039946,CUST007863,2025-04-22 00:51:42,Payments,Interest Expense,-3.74,0.0
TXN0039947,CUST000481,2026-08-20 08:36:02,Credit,Fee,16.35,3.74
TXN0039948,CUST004581,2025-07-08 23:45:30,Payments,Interest Income,28.91,9.54
TXN0039949,CUST009335,2026-02-23 11:02:44,Payments,Interchange,22.39,2.34
TXN0039950,CUST004821,2026-02-24 20:26:21,Credit,Interchange,18.31,16.11
TXN0039951,CUST008513,2026-06-13 00:15:21,Payments,Fee,8.19,9.24
TXN0039952,CUST003926,2025-12-31 12:38:38,Payments,Fee,6.84,8.4
TXN0039953,CUST007967,2026-04-12 07:51:26,Payments,Fee,9.94,5.48
TXN0039954,CUST006463,2025-12-27 11:56:08,Payments,Other,-0.24,4.23
TXN0039955,CUST007977,2025-04-29 17:42:52,Credit,Interchange,0.33,5.65
TXN0039956,CUST004460,2026-07-01 20:57:01,Payments,Interest Income,12.74,5.83
TXN0039957,CUST003908,2026-04-13 14:21:41,Credit,Interest Income,4.55,4.84
TXN0039958,CUST004363,2025-04-23 03:37:50,Credit,Interchange,17.44,11.12
TXN0039959,CUST001681,2026-04-28 12:22:02,Savings,Interchange,42.18,0.0
TXN0039960,CUST003093,2025-11-17 22:39:02,Savings,Interchange,17.68,4.52
TXN0039961,CUST001237,2025-04-02 04:04:37,Payments,Interest Income,-2.89,0.0
TXN0039962,CUST010698,2026-03-11 13:30:15,Savings,Other,15.23,8.71
TXN0039963,CUST010685,2025-07-13 07:56:42,Payments,Fee,17.27,0.0
TXN0039964,CUST005602,2025-09-21 16:29:06,Payments,Interest Expense,-5.0,9.58
TXN0039965,CUST009694,2026-05-23 05:51:38,Credit,Interchange,-5.0,6.51
TXN0039966,CUST010113,2026-05-24 02:49:15,Payments,Interchange,-4.15,10.12
TXN0039967,CUST009194,2026-05-31 00:50:22,Credit,Interest Expense,18.69,3.57
TXN0039968,CUST010705,2025-06-23 05:34:42,Payments,Interest Income,40.95,10.4
TXN0039969,CUST008916,2026-01-03 09:47:08,Credit,Fee,10.0,5.21
TXN0039970,CUST000029,2026-04-28 00:08:34,Payments,Other,5.41,3.22
TXN0039971,CUST011521,2026-01-19 21:15:23,Payments,Fee,11.41,2.07
TXN0039972,CUST002375,2025-10-05 21:33:34,Credit,Fee,17.25,7.29
TXN0039973,CUST003536,2026-02-26 02:48:06,Payments,Interest Income,3.72,3.94
TXN0039974,CUST008495,2026-01-10 06:42:32,Savings,Fee,8.83,3.1
TXN0039975,CUST008266,2025-11-24 07:30:08,Payments,Interest Income,2.28,0.0
TXN0039976,CUST006929,2025-11-30 20:04:27,Payments,Interchange,28.57,8.61
TXN0039977,CUST000646,2026-07-17 09:57:22,Savings,Fee,32.7,0.47
TXN0039978,CUST010670,2026-03-02 23:31:50,Payments,Fee,19.67,2.14
TXN0039979,CUST011119,2026-07-20 13:33:28,Payments,Interchange,16.42,4.42
TXN0039980,CUST000995,2025-08-21 18:53:08,Credit,Fee,34.3,14.41
TXN0039981,CUST008751,2025-12-08 18:32:45,Payments,Interchange,5.25,1.86
TXN0039982,CUST002072,2025-03-20 22:13:31,Credit,Interchange,30.11,1.05
TXN0039983,CUST005488,2026-05-13 07:19:28,Savings,Interchange,5.33,8.36
TXN0039984,CUST006425,2025-10-19 22:20:09,Savings,Fee,4.12,4.25
TXN0039985,CUST003757,2026-04-09 20:58:29,Savings,Other,-3.08,0.0
TXN0039986,CUST001100,2025-08-24 20:49:03,Savings,Other,3.42,9.72
TXN0039987,CUST009737,2026-08-17 08:45:54,Savings,Interest Expense,-5.0,6.31
TXN0039988,CUST007729,2025-05-15 17:48:32,Savings,Fee,-0.77,8.93
TXN0039989,CUST001887,2025-10-31 13:14:21,Payments,Fee,4.09,4.45
TXN0039990,CUST010992,2025-05-25 07:21:04,Credit,Interest Expense,22.8,11.48
TXN0039991,CUST004299,2025-03-05 12:21:33,Savings,Interest Expense,12.69,5.77
TXN0039992,CUST008251,2026-02-18 16:02:01,Credit,Fee,3.74,4.64
TXN0039993,CUST002440,2025-04-27 21:53:21,Payments,Fee,17.62,7.61
TXN0039994,CUST010897,2026-07-04 06:58:45,Payments,Interchange,9.41,8.76
TXN0039995,CUST005097,2025-04-11 21:19:50,Savings,Other,-5.0,0.0
TXN0039996,CUST001366,2026-04-15 06:37:00,Payments,FX,17.92,2.16
TXN0039997,CUST005969,2026-05-26 20:26:34,Credit,Interest Income,18.47,6.7
TXN0039998,CUST002634,2026-05-22 15:39:27,Savings,Interchange,-2.92,4.18
TXN0039999,CUST002407,2025-09-30 11:12:34,Credit,Fee,20.05,3.0
TXN0040000,CUST005149,2025-11-16 10:56:31,Payments,Other,-1.69,0.28
TXN0040001,CUST004383,2025-08-22 12:20:03,Payments,FX,23.58,0.0
TXN0040002,CUST006364,2025-01-21 12:47:57,Credit,FX,-1.24,8.69
TXN0040003,CUST006240,2025-10-06 04:40:11,Payments,Interchange,11.95,1.04
TXN0040004,CUST006283,2025-10-27 09:27:37,Payments,Interest Expense,4.07,0.88
TXN0040005,CUST000130,2025-12-17 02:29:39,Credit,Interest Expense,-2.67,2.96
TXN0040006,CUST003688,2025-06-04 16:48:51,Payments,Fee,-5.0,2.68
TXN0040007,CUST006876,2026-06-18 23:24:31,Savings,FX,16.81,2.99
TXN0040008,CUST007214,2026-02-25 09:44:49,Payments,Other,17.16,10.12
TXN0040009,CUST008261,2026-07-18 09:31:47,Savings,Interchange,17.74,2.99
TXN0040010,CUST010826,2025-09-04 19:11:11,Payments,Other,-4.98,0.0
TXN0040011,CUST010120,2025-06-04 18:49:21,Payments,Fee,14.91,10.5
TXN0040012,CUST008016,2025-11-30 20:33:38,Credit,Other,-2.15,0.0
TXN0040013,CUST009536,2025-04-06 03:17:18,Payments,Interest Expense,1.62,3.28
TXN0040014,CUST007821,2025-07-21 21:41:44,Payments,Other,12.99,5.3
TXN0040015,CUST003550,2025-08-27 10:36:27,Payments,Interest Expense,-5.0,1.7
TXN0040016,CUST000270,2025-06-01 04:58:39,Payments,Fee,28.03,14.63
TXN0040017,CUST002395,2025-09-28 13:39:54,Savings,Interchange,2.36,14.67
TXN0040018,CUST001306,2026-04-19 08:21:29,Savings,Interest Income,15.92,16.65
TXN0040019,CUST001048,2025-03-29 20:52:40,Credit,Fee,13.23,7.35
TXN0040020,CUST005707,2026-07-04 18:04:56,Payments,Fee,13.77,6.89
TXN0040021,CUST006007,2025-09-18 01:46:56,Payments,Interchange,5.26,7.28
TXN0040022,CUST004874,2025-02-01 19:35:18,Credit,Fee,0.19,0.3
TXN0040023,CUST002295,2025-09-09 10:23:12,Credit,Interchange,16.97,3.52
TXN0040024,CUST003354,2025-05-27 12:48:34,Payments,Interchange,24.74,4.45
TXN0040025,CUST004353,2025-06-08 22:50:19,Savings,Interest Income,12.22,4.03
TXN0040026,CUST007937,2026-03-22 09:24:11,Payments,Interchange,12.59,11.85
TXN0040027,CUST008275,2026-05-17 04:36:42,Payments,Fee,23.34,12.23
TXN0040028,CUST005797,2025-03-13 20:55:44,Payments,Fee,20.54,3.49
TXN0040029,CUST010864,2025-01-21 22:19:45,Payments,Interchange,15.24,0.0
TXN0040030,CUST011700,2025-08-01 23:07:46,Payments,Interchange,8.65,16.66
TXN0040031,CUST009544,2025-09-27 08:15:28,Payments,Interest Income,16.41,3.95
TXN0040032,CUST000270,2025-03-24 15:37:10,Savings,Fee,23.58,4.22
TXN0040033,CUST002817,2025-08-06 09:31:15,Payments,Interest Expense,6.27,6.59
TXN0040034,CUST008921,2026-03-27 15:16:33,Credit,Fee,21.72,6.62
TXN0040035,CUST011710,2025-08-31 12:37:44,Payments,Interest Income,29.4,7.54
TXN0040036,CUST007583,2025-10-21 11:07:37,Savings,Fee,23.48,2.27
TXN0040037,CUST007566,2025-02-20 21:12:29,Payments,Interchange,24.86,10.55
TXN0040038,CUST011622,2025-05-17 05:03:07,Payments,Fee,31.25,0.0
TXN0040039,CUST002066,2025-07-05 19:53:03,Credit,Interchange,13.3,0.0
TXN0040040,CUST009057,2025-06-12 03:37:18,Credit,Interest Income,26.33,0.0
TXN0040041,CUST000504,2026-05-07 06:02:29,Payments,Interest Income,37.04,16.29
TXN0040042,CUST004424,2025-01-02 15:33:47,Payments,Interest Expense,31.19,9.26
TXN0040043,CUST003604,2026-03-17 14:59:07,Credit,Fee,24.05,11.07
TXN0040044,CUST007263,2025-05-09 07:25:48,Payments,Fee,5.81,7.67
TXN0040045,CUST009248,2025-03-06 20:52:25,Payments,Interchange,17.93,6.69
TXN0040046,CUST008895,2025-01-17 02:26:34,Savings,Interest Income,28.39,0.0
TXN0040047,CUST007067,2025-03-17 09:16:36,Savings,FX,21.44,9.83
TXN0040048,CUST004438,2026-02-22 15:36:04,Savings,Fee,21.54,7.81
TXN0040049,CUST006960,2025-10-01 01:40:00,Savings,Interest Income,-5.0,10.38
TXN0040050,CUST001154,2026-08-26 05:37:11,Payments,Other,-2.91,12.41
TXN0040051,CUST008900,2025-07-15 17:58:43,Payments,Fee,4.99,14.54
TXN0040052,CUST006869,2025-12-16 01:04:28,Payments,Interchange,21.65,3.11
TXN0040053,CUST006465,2025-11-24 17:53:41,Payments,Interest Income,18.1,0.0
TXN0040054,CUST011050,2025-10-19 04:58:14,Payments,Interchange,29.78,0.0
TXN0040055,CUST005625,2025-02-06 19:59:05,Payments,Other,9.11,2.47
TXN0040056,CUST006951,2025-02-24 00:33:11,Payments,FX,21.97,13.95
TXN0040057,CUST003018,2026-02-21 12:05:00,Payments,Interest Expense,18.99,10.49
TXN0040058,CUST005884,2025-10-25 05:40:21,Credit,Interest Income,32.9,5.25
TXN0040059,CUST001011,2025-12-22 04:15:30,Savings,Interchange,24.85,6.3
TXN0040060,CUST004202,2025-04-01 16:13:19,Payments,FX,16.12,4.73
TXN0040061,CUST001872,2026-03-04 01:27:09,Savings,Fee,14.1,7.47
TXN0040062,CUST003993,2025-12-18 07:58:53,Payments,Interest Income,2.5,4.01
TXN0040063,CUST008101,2026-03-17 09:50:27,Savings,Interest Income,23.28,5.31
TXN0040064,CUST009807,2025-02-27 01:51:23,Payments,Interchange,3.5,0.0
TXN0040065,CUST008365,2025-03-17 13:30:05,Payments,Interchange,8.29,10.02
TXN0040066,CUST010883,2025-03-29 08:28:19,Payments,Fee,18.3,6.13
TXN0040067,CUST007132,2026-08-09 07:21:44,Credit,Fee,-0.25,3.89
TXN0040068,CUST001042,2026-04-18 13:29:43,Payments,Interest Income,23.67,0.0
TXN0040069,CUST006668,2026-04-07 17:55:35,Savings,Interest Income,9.08,7.25
TXN0040070,CUST004454,2025-05-28 19:13:05,Savings,Interest Income,6.11,8.42
TXN0040071,CUST004381,2025-03-01 04:34:07,Savings,Fee,14.83,2.4
TXN0040072,CUST007121,2026-03-18 13:30:33,Payments,Fee,15.91,2.46
TXN0040073,CUST004169,2025-09-11 01:20:45,Payments,FX,5.35,0.0
TXN0040074,CUST005295,2025-02-07 05:24:22,Credit,Interest Expense,8.22,11.48
TXN0040075,CUST007345,2025-01-20 00:29:03,Credit,Interchange,4.21,4.85
TXN0040076,CUST011413,2026-01-28 15:09:21,Payments,Other,8.82,8.72
TXN0040077,CUST006036,2025-11-19 16:49:46,Payments,Other,23.36,0.0
TXN0040078,CUST005403,2026-06-08 12:13:33,Payments,Other,-5.0,20.79
TXN0040079,CUST006675,2026-07-21 11:10:33,Savings,Other,8.08,11.87
TXN0040080,CUST003714,2026-07-21 03:45:28,Payments,Interest Income,17.61,6.05
TXN0040081,CUST004176,2026-07-30 06:49:36,Payments,Interchange,32.1,0.0
TXN0040082,CUST011657,2025-04-29 14:18:25,Credit,Interest Expense,0.15,6.76
TXN0040083,CUST000284,2025-08-10 18:18:36,Savings,Interest Expense,1.23,0.0
TXN0040084,CUST010896,2025-04-02 15:51:36,Credit,Fee,-2.34,0.11
TXN0040085,CUST008402,2025-02-19 00:52:25,Payments,Fee,19.18,9.12
TXN0040086,CUST008638,2025-12-10 16:38:49,Savings,Other,26.41,8.44
TXN0040087,CUST000608,2026-02-21 21:03:33,Payments,FX,-2.49,9.8
TXN0040088,CUST009662,2025-05-09 03:27:58,Payments,Interchange,4.47,3.65
TXN0040089,CUST001270,2025-07-25 19:20:31,Payments,Interest Income,4.07,1.21
TXN0040090,CUST000063,2026-02-10 12:50:50,Payments,Interest Income,-1.61,5.26
TXN0040091,CUST004798,2026-08-25 11:59:39,Savings,Interest Expense,2.46,0.0
TXN0040092,CUST007267,2025-09-07 15:07:33,Credit,FX,29.37,0.87
TXN0040093,CUST001604,2026-06-25 10:00:08,Payments,Interchange,15.71,2.79
TXN0040094,CUST008176,2025-11-15 03:42:14,Savings,Interchange,30.16,6.22
TXN0040095,CUST006016,2026-07-07 22:45:49,Payments,Fee,19.14,6.12
TXN0040096,CUST008114,2025-08-14 23:01:44,Payments,Fee,13.07,6.64
TXN0040097,CUST010508,2025-11-21 06:00:46,Payments,Fee,31.02,0.0
TXN0040098,CUST007533,2026-05-30 01:53:53,Savings,Interest Income,22.29,12.3
TXN0040099,CUST006640,2025-01-03 14:22:28,Payments,Other,15.7,7.6
TXN0040100,CUST003387,2026-08-05 20:25:05,Payments,Other,26.65,4.61
TXN0040101,CUST003918,2026-01-25 06:29:45,Payments,Fee,10.26,3.82
TXN0040102,CUST011065,2025-01-19 12:47:12,Payments,Interchange,19.61,1.78
TXN0040103,CUST006446,2025-06-06 20:46:10,Payments,Interest Expense,2.65,0.0
TXN0040104,CUST006796,2026-04-14 15:25:08,Payments,Interest Income,26.87,2.94
TXN0040105,CUST001623,2026-01-06 06:40:21,Credit,FX,-5.0,4.04
TXN0040106,CUST002203,2025-04-22 18:00:18,Credit,Interchange,15.09,0.16
TXN0040107,CUST009990,2025-08-15 23:57:45,Payments,Fee,-5.0,9.19
TXN0040108,CUST004830,2025-01-22 22:40:19,Savings,Interchange,13.35,3.98
TXN0040109,CUST006222,2026-08-05 03:06:03,Payments,Fee,12.03,0.0
TXN0040110,CUST007741,2026-06-10 04:11:30,Payments,Interest Expense,30.06,0.0
TXN0040111,CUST002765,2026-07-18 03:24:49,Payments,FX,23.26,7.56
TXN0040112,CUST002839,2025-03-06 04:51:28,Savings,FX,9.0,5.85
TXN0040113,CUST008638,2026-01-05 23:24:08,Credit,Interest Income,-3.69,0.69
TXN0040114,CUST003753,2025-07-14 19:54:40,Savings,FX,21.02,0.42
TXN0040115,CUST003147,2025-02-08 19:12:35,Payments,Interest Income,17.01,6.7
TXN0040116,CUST011582,2025-01-18 08:10:19,Savings,Interchange,4.3,9.93
TXN0040117,CUST003603,2025-07-13 07:42:07,Payments,Interest Income,-4.28,4.87
TXN0040118,CUST008588,2025-05-31 04:12:30,Savings,Interest Income,5.5,3.04
TXN0040119,CUST001561,2025-06-16 02:29:07,Payments,Interest Income,32.8,8.25
TXN0040120,CUST007416,2026-06-13 15:31:23,Payments,Interest Expense,27.8,5.11
TXN0040121,CUST002966,2025-02-16 07:24:17,Savings,Fee,12.89,1.16
TXN0040122,CUST008177,2026-04-26 01:43:13,Savings,Interchange,24.03,8.49
TXN0040123,CUST007903,2025-09-22 02:58:31,Credit,Fee,24.1,10.0
TXN0040124,CUST007368,2025-01-21 14:34:47,Credit,Interest Income,-0.81,0.0
TXN0040125,CUST011382,2026-07-19 14:57:49,Payments,Interchange,3.87,7.7
TXN0040126,CUST005650,2025-09-26 22:07:26,Credit,Interest Expense,12.02,0.0
TXN0040127,CUST005008,2025-11-29 08:40:02,Credit,Fee,8.39,5.75
TXN0040128,CUST011837,2025-07-04 22:30:48,Payments,Interest Expense,22.47,6.18
TXN0040129,CUST006911,2025-07-19 19:17:59,Savings,Interest Income,4.27,9.49
TXN0040130,CUST011553,2026-03-02 14:34:42,Payments,FX,8.5,9.43
TXN0040131,CUST003896,2025-08-01 03:07:39,Savings,Interest Expense,21.66,8.91
TXN0040132,CUST003590,2025-01-05 17:52:32,Savings,FX,35.69,3.97
TXN0040133,CUST007145,2025-01-22 12:05:50,Payments,Fee,5.56,0.0
TXN0040134,CUST011032,2026-01-23 22:34:28,Payments,Interchange,-5.0,10.47
TXN0040135,CUST006249,2025-07-29 07:37:14,Savings,Interest Expense,17.13,14.77
TXN0040136,CUST002295,2025-01-03 04:28:10,Payments,Fee,25.87,8.74
TXN0040137,CUST003790,2025-01-29 00:43:49,Payments,Fee,18.86,5.22
TXN0040138,CUST005163,2026-04-24 21:59:02,Credit,Interest Expense,17.24,6.39
TXN0040139,CUST007100,2025-09-04 15:32:50,Savings,FX,0.48,2.83
TXN0040140,CUST003969,2025-10-06 00:15:31,Savings,Fee,8.04,1.04
TXN0040141,CUST010171,2025-05-19 19:10:20,Savings,Fee,-0.68,0.48
TXN0040142,CUST001742,2025-06-08 01:26:54,Credit,Interchange,8.67,8.05
TXN0040143,CUST009674,2025-08-11 21:08:41,Payments,FX,1.56,0.0
TXN0040144,CUST002431,2026-06-29 08:58:30,Payments,Interchange,26.47,0.0
TXN0040145,CUST010417,2025-11-08 01:06:48,Payments,Interest Income,-3.62,0.0
TXN0040146,CUST010547,2025-04-13 05:49:35,Credit,Other,-1.27,5.73
TXN0040147,CUST007796,2025-09-16 11:33:42,Payments,Fee,15.14,0.0
TXN0040148,CUST006992,2025-07-01 22:23:50,Payments,Fee,21.69,8.47
TXN0040149,CUST006823,2025-02-28 12:07:57,Payments,Interchange,20.31,3.68
TXN0040150,CUST003839,2025-01-24 23:45:33,Savings,Interest Income,11.6,0.0
TXN0040151,CUST009845,2025-04-27 01:26:23,Payments,FX,30.71,8.93
TXN0040152,CUST008670,2025-01-30 04:30:02,Credit,Interchange,-5.0,9.73
TXN0040153,CUST002245,2026-08-20 07:56:39,Payments,FX,27.05,4.51
TXN0040154,CUST011628,2025-06-05 05:19:39,Savings,Interchange,21.35,2.73
TXN0040155,CUST007825,2026-08-19 04:13:02,Credit,Interest Expense,20.4,3.32
TXN0040156,CUST007081,2025-10-26 06:57:06,Credit,Fee,0.28,9.78
TXN0040157,CUST004081,2026-06-27 10:43:46,Payments,Interchange,1.57,6.88
TXN0040158,CUST009922,2026-02-27 18:27:07,Payments,FX,16.38,2.17
TXN0040159,CUST011772,2025-05-22 08:25:12,Credit,Interest Income,21.66,1.84
TXN0040160,CUST006310,2025-06-26 10:17:15,Payments,Fee,25.59,7.29
TXN0040161,CUST008338,2025-12-17 20:48:07,Payments,Interchange,13.76,0.0
TXN0040162,CUST002154,2025-07-23 06:10:10,Payments,FX,20.08,11.7
TXN0040163,CUST001040,2026-03-31 08:27:36,Savings,Interest Income,0.55,10.51
TXN0040164,CUST000662,2025-03-07 21:04:58,Credit,Other,21.66,6.44
TXN0040165,CUST006335,2025-03-15 00:19:05,Payments,Fee,3.02,14.5
TXN0040166,CUST009072,2025-09-24 17:38:27,Credit,Fee,8.44,5.48
TXN0040167,CUST007753,2026-02-28 02:25:32,Savings,Interchange,38.18,0.0
TXN0040168,CUST003651,2025-06-04 15:13:10,Payments,Interest Expense,9.0,8.28
TXN0040169,CUST002659,2025-03-12 19:33:23,Savings,Interchange,1.59,0.0
TXN0040170,CUST000502,2026-08-16 15:26:49,Payments,FX,31.72,0.0
TXN0040171,CUST010770,2026-06-04 19:26:30,Payments,Other,13.2,15.24
TXN0040172,CUST001917,2025-09-22 16:19:21,Credit,Interest Income,15.68,4.93
TXN0040173,CUST010150,2026-06-30 01:43:08,Payments,Interest Expense,18.54,0.0
TXN0040174,CUST003530,2026-03-11 20:48:12,Savings,Interest Income,-0.37,7.95
TXN0040175,CUST005622,2026-02-04 05:57:38,Savings,Fee,20.48,0.0
TXN0040176,CUST010275,2026-08-10 20:46:28,Credit,Interest Income,9.66,3.33
TXN0040177,CUST000362,2025-10-23 21:25:40,Payments,Interchange,12.98,11.1
TXN0040178,CUST008443,2025-04-02 15:49:50,Payments,Interest Expense,13.27,0.97
TXN0040179,CUST002357,2025-07-26 15:24:46,Credit,Interest Income,-5.0,2.87
TXN0040180,CUST000501,2025-12-11 17:41:56,Credit,Interchange,1.27,0.0
TXN0040181,CUST008104,2025-12-26 02:03:27,Credit,Interest Income,11.76,2.93
TXN0040182,CUST004295,2025-07-10 16:53:10,Credit,Fee,13.49,11.73
TXN0040183,CUST006093,2025-08-12 17:13:58,Payments,Interchange,15.53,9.51
TXN0040184,CUST003735,2026-04-24 00:11:39,Savings,Other,18.85,13.38
TXN0040185,CUST005474,2025-01-10 14:52:24,Credit,FX,20.45,3.71
TXN0040186,CUST006236,2026-01-15 19:35:20,Payments,Fee,0.87,8.83
TXN0040187,CUST010137,2025-03-08 23:56:32,Savings,Fee,6.68,6.89
TXN0040188,CUST002655,2025-05-31 21:34:18,Payments,Interest Expense,25.08,8.75
TXN0040189,CUST003914,2026-06-15 19:23:07,Payments,Interest Income,17.97,1.4
TXN0040190,CUST005106,2026-08-11 08:25:27,Savings,Interchange,11.5,13.79
TXN0040191,CUST004257,2026-05-06 16:21:53,Payments,FX,21.02,13.49
TXN0040192,CUST007649,2026-08-16 17:24:50,Payments,Other,-5.0,0.0
TXN0040193,CUST005741,2025-06-29 04:06:53,Payments,FX,17.79,7.73
TXN0040194,CUST006869,2026-03-10 12:08:25,Savings,Fee,26.45,3.75
TXN0040195,CUST003005,2025-08-10 14:24:42,Savings,Fee,27.41,3.66
TXN0040196,CUST010038,2025-12-27 16:36:30,Savings,Fee,28.47,10.03
TXN0040197,CUST009921,2026-04-27 00:50:51,Payments,Fee,6.44,5.96
TXN0040198,CUST002694,2025-04-30 15:57:33,Savings,Fee,13.42,5.16
TXN0040199,CUST005766,2025-08-24 02:41:07,Credit,Interest Income,35.8,13.15
TXN0040200,CUST001985,2026-04-27 22:42:28,Payments,Fee,10.87,0.0
TXN0040201,CUST004501,2026-01-31 02:40:47,Savings,FX,0.09,4.63
TXN0040202,CUST004141,2026-07-17 19:42:08,Savings,Interest Expense,23.15,4.43
TXN0040203,CUST000120,2026-05-20 01:54:02,Savings,Fee,-4.18,12.06
TXN0040204,CUST008589,2025-07-24 09:49:27,Payments,Fee,-5.0,3.32
TXN0040205,CUST002003,2025-11-11 16:36:40,Savings,Interest Expense,13.43,0.0
TXN0040206,CUST009554,2025-09-26 17:40:05,Credit,Interchange,19.72,0.0
TXN0040207,CUST010824,2025-10-16 00:28:10,Credit,FX,16.44,5.98
TXN0040208,CUST002721,2025-12-16 19:31:06,Payments,Interchange,12.57,13.08
TXN0040209,CUST006270,2025-11-09 12:36:22,Savings,Interchange,11.54,14.15
TXN0040210,CUST005228,2025-08-24 18:02:05,Payments,FX,13.5,4.15
TXN0040211,CUST000539,2025-04-06 22:50:58,Payments,Interchange,15.22,10.63
