loan_id,customer_id,origination_date,original_amount,outstanding_balance,days_past_due,risk_band
LOAN0003005,CUST010166,2026-02-24 06:35:22,10942.54,3973.36,5,Low
LOAN0003006,CUST004206,2025-07-11 09:37:21,5123.94,3658.46,0,Low
LOAN0003007,CUST008189,2024-07-27 12:37:28,12007.11,9752.67,0,High
LOAN0003008,CUST002229,2025-05-26 00:24:10,9634.97,1294.92,0,Low
LOAN0003009,CUST003236,2024-01-30 18:07:46,16109.89,6192.75,0,Low
LOAN0003010,CUST005284,2025-01-23 20:14:27,14642.7,10103.87,0,High
LOAN0003011,CUST001662,2024-08-08 20:54:33,11823.39,1191.3,45,Medium
LOAN0003012,CUST002748,2024-03-13 06:39:40,11577.75,8481.99,15,Low
LOAN0003013,CUST007085,2023-11-23 06:56:41,13495.6,5951.56,0,Medium
LOAN0003014,CUST002379,2024-02-18 17:39:32,21505.71,1388.16,0,Low
LOAN0003015,CUST005944,2026-01-08 18:28:39,5443.2,3411.22,0,Medium
LOAN0003016,CUST011087,2026-05-06 13:55:50,11920.95,10294.47,0,Medium
LOAN0003017,CUST007905,2024-05-28 00:17:24,3000.0,2207.15,0,Medium
LOAN0003018,CUST001808,2023-08-08 11:36:25,12886.07,11211.74,0,Low
LOAN0003019,CUST008502,2026-02-13 17:34:12,9113.41,7127.85,0,Low
LOAN0003020,CUST006058,2025-06-16 14:20:24,3000.0,461.06,0,Medium
LOAN0003021,CUST003024,2024-10-15 21:30:51,8530.4,5782.43,0,Very High
LOAN0003022,CUST002283,2026-03-23 22:03:14,7586.83,3797.23,0,High
LOAN0003023,CUST006275,2023-12-05 02:46:17,6494.14,3955.49,60,Low
LOAN0003024,CUST011776,2023-10-02 17:17:41,10904.85,6036.69,0,Low
LOAN0003025,CUST011262,2023-05-14 14:27:08,4694.62,3391.45,0,Medium
LOAN0003026,CUST006621,2026-01-02 20:23:08,14190.74,12166.05,0,Low
LOAN0003027,CUST000622,2025-05-30 21:21:45,17080.96,1314.35,0,Very High
LOAN0003028,CUST003608,2025-05-29 12:51:02,7139.4,4097.72,0,Medium
LOAN0003029,CUST008920,2024-02-24 14:27:07,7583.06,6067.91,0,Medium
LOAN0003030,CUST008689,2023-10-03 21:48:01,6218.83,5654.2,15,Low
LOAN0003031,CUST009564,2026-05-02 13:03:25,22029.88,9317.72,45,Low
LOAN0003032,CUST007740,2023-04-10 10:22:58,3150.28,875.94,0,High
LOAN0003033,CUST001967,2024-10-30 16:04:26,9460.42,4188.01,0,Low
LOAN0003034,CUST002069,2023-09-05 06:43:50,3897.21,3100.23,5,Medium
LOAN0003035,CUST006724,2025-08-29 08:00:44,3970.6,2299.52,0,High
LOAN0003036,CUST000948,2026-05-13 02:05:18,12472.91,1244.9,0,Low
LOAN0003037,CUST010831,2023-07-05 01:28:26,9542.31,5642.03,0,Low
LOAN0003038,CUST001254,2026-04-03 22:48:28,3000.0,170.51,0,Low
LOAN0003039,CUST008075,2025-08-14 05:04:04,55454.98,18009.94,0,Low
LOAN0003040,CUST011816,2025-09-22 14:22:34,8967.33,8034.26,90,Low
LOAN0003041,CUST005078,2025-12-18 07:28:23,3284.17,1076.02,0,High
LOAN0003042,CUST005031,2025-10-11 00:58:56,3000.0,1054.4,0,Low
LOAN0003043,CUST010457,2025-08-31 23:32:08,32390.48,16380.55,0,Medium
LOAN0003044,CUST007705,2024-08-18 20:39:47,7789.94,3489.83,0,High
LOAN0003045,CUST004465,2024-08-19 03:52:29,12156.52,890.16,0,Low
LOAN0003046,CUST003121,2026-05-18 14:08:39,5558.48,3661.26,0,Medium
LOAN0003047,CUST008365,2026-01-16 22:22:16,24706.97,21782.61,0,Medium
LOAN0003048,CUST007454,2026-04-08 13:13:17,17673.83,10093.78,30,Medium
LOAN0003049,CUST003313,2025-02-27 17:23:21,10413.69,4191.02,0,Low
LOAN0003050,CUST007152,2023-09-19 10:41:30,9834.91,8308.21,0,Medium
LOAN0003051,CUST007943,2025-06-08 14:59:21,27720.67,10301.32,90,Low
LOAN0003052,CUST010881,2023-06-02 23:16:01,24434.84,3222.4,5,Low
LOAN0003053,CUST000845,2023-10-01 16:11:07,9074.7,7604.84,0,Medium
LOAN0003054,CUST011424,2025-09-10 20:41:37,7863.77,6971.86,0,Low
LOAN0003055,CUST004570,2023-05-04 13:08:38,3305.23,3092.75,0,Medium
LOAN0003056,CUST001486,2024-01-22 15:34:09,6921.83,5597.85,0,Very High
LOAN0003057,CUST004917,2025-12-14 20:25:07,5509.43,1700.99,0,Low
LOAN0003058,CUST001056,2025-02-22 09:31:03,20300.26,10951.15,0,Low
LOAN0003059,CUST005328,2026-01-15 07:38:10,14988.11,7686.92,0,Low
LOAN0003060,CUST002527,2025-08-15 20:33:01,3539.3,2246.35,0,Low
LOAN0003061,CUST003348,2025-06-27 06:36:54,4939.74,1828.0,0,Medium
LOAN0003062,CUST006287,2024-09-29 06:42:45,5480.17,1613.24,0,Low
LOAN0003063,CUST002319,2026-04-10 17:03:13,31182.81,27369.26,0,High
LOAN0003064,CUST005492,2025-08-28 06:42:29,11912.04,8719.13,120,Low
LOAN0003065,CUST011936,2023-06-03 10:32:10,6747.55,2006.29,45,Low
LOAN0003066,CUST005461,2025-06-30 02:27:10,15015.17,6243.82,15,Medium
LOAN0003067,CUST001175,2026-01-22 07:05:03,7362.2,6819.35,5,Low
LOAN0003068,CUST003420,2026-07-09 19:04:08,6603.15,2884.31,0,High
LOAN0003069,CUST002523,2025-09-12 05:48:08,12322.79,7914.42,0,Low
LOAN0003070,CUST007110,2024-09-10 07:15:17,12694.41,5126.52,0,High
LOAN0003071,CUST000411,2023-11-26 06:33:55,7602.63,2493.61,0,Medium
LOAN0003072,CUST003274,2023-08-12 13:25:33,12255.69,7755.22,0,Low
LOAN0003073,CUST008084,2024-02-13 09:33:40,17899.19,7948.57,0,Medium
LOAN0003074,CUST003379,2025-08-13 15:26:13,11899.75,9541.78,0,Low
LOAN0003075,CUST008828,2026-01-09 23:14:56,7405.69,5641.76,5,Low
LOAN0003076,CUST005162,2026-01-26 00:40:55,7801.57,503.2,0,Medium
LOAN0003077,CUST011138,2024-05-11 02:56:17,13031.68,3448.64,0,Very High
LOAN0003078,CUST004173,2024-10-03 16:13:02,8654.56,2450.34,90,High
LOAN0003079,CUST000746,2025-05-21 03:12:19,4337.57,1393.32,0,Low
LOAN0003080,CUST004271,2026-02-27 07:57:46,11841.73,10577.05,0,Low
LOAN0003081,CUST005596,2024-10-22 06:43:12,9189.46,3300.9,0,Medium
LOAN0003082,CUST005779,2023-12-31 19:02:18,9305.86,1937.27,0,Low
LOAN0003083,CUST006356,2025-08-24 22:49:52,6289.9,5056.7,30,Low
LOAN0003084,CUST005716,2024-09-12 12:23:32,6496.81,2227.41,15,Medium
LOAN0003085,CUST000059,2023-02-01 15:49:46,7161.96,5104.51,0,Low
LOAN0003086,CUST006539,2023-08-14 01:20:15,3881.73,3194.05,0,High
LOAN0003087,CUST004184,2026-07-31 23:59:31,7649.29,3111.4,120,High
LOAN0003088,CUST001468,2025-10-25 18:40:53,7498.2,6765.68,0,Medium
LOAN0003089,CUST002345,2023-03-03 16:26:11,45775.54,22597.64,45,Low
LOAN0003090,CUST005633,2026-07-16 23:48:39,10825.34,4644.37,30,Low
LOAN0003091,CUST007317,2023-07-29 13:42:09,7894.78,4440.49,0,Low
LOAN0003092,CUST005730,2023-04-24 03:34:55,6088.85,5805.46,0,Medium
LOAN0003093,CUST000095,2023-10-13 18:52:33,12632.67,11184.48,0,Low
LOAN0003094,CUST001545,2024-08-27 10:31:32,4530.09,1266.6,0,Medium
LOAN0003095,CUST007327,2023-10-02 13:06:49,10745.03,6216.24,0,Medium
LOAN0003096,CUST008363,2023-07-23 15:47:53,12530.0,5377.49,0,Medium
LOAN0003097,CUST009403,2026-04-11 21:45:56,10540.31,5428.14,0,Medium
LOAN0003098,CUST005781,2024-09-30 20:13:13,6283.54,2991.73,0,Low
LOAN0003099,CUST010068,2025-09-04 15:31:35,4843.46,878.09,15,Low
LOAN0003100,CUST003070,2024-06-25 22:20:46,14095.28,4708.31,0,Medium
LOAN0003101,CUST003342,2023-01-24 06:51:14,9806.51,797.33,30,Medium
LOAN0003102,CUST004703,2024-10-19 05:00:50,8454.47,5620.35,0,Low
LOAN0003103,CUST010221,2025-11-08 12:07:13,24234.72,19112.24,0,Low
LOAN0003104,CUST000420,2026-01-26 14:49:53,18963.97,13540.17,0,Low
LOAN0003105,CUST003961,2025-02-11 02:27:18,4413.76,951.46,60,Medium
LOAN0003106,CUST004098,2025-06-29 16:07:09,5616.11,463.3,0,Medium
LOAN0003107,CUST004484,2025-06-03 16:33:17,19204.74,1555.56,5,Medium
LOAN0003108,CUST001887,2023-07-14 11:44:31,6445.11,2186.37,0,Medium
LOAN0003109,CUST001332,2023-09-01 09:28:07,14875.34,11141.22,0,Medium
LOAN0003110,CUST006185,2024-12-11 13:47:13,19501.22,3735.65,0,Medium
LOAN0003111,CUST006599,2023-08-30 08:05:01,5144.61,2932.6,0,Low
LOAN0003112,CUST004194,2023-10-18 16:16:02,34711.03,13514.3,0,Low
LOAN0003113,CUST011916,2024-04-06 16:55:30,12502.11,10251.19,0,Medium
LOAN0003114,CUST008109,2023-04-03 15:51:54,27334.23,8467.17,90,Very High
LOAN0003115,CUST001247,2024-07-04 00:45:22,12003.22,5930.37,0,Low
LOAN0003116,CUST001136,2023-05-18 10:39:00,8101.23,2674.91,0,Medium
LOAN0003117,CUST009002,2025-01-31 06:44:35,5996.02,2739.16,0,Medium
LOAN0003118,CUST000135,2025-08-11 10:19:07,5101.58,2907.45,0,Medium
LOAN0003119,CUST011998,2023-06-18 02:35:47,11159.22,5616.11,0,High
LOAN0003120,CUST000938,2026-02-14 23:17:24,10808.3,2883.2,0,Low
LOAN0003121,CUST002831,2025-03-15 00:22:37,36535.1,13357.01,0,Medium
LOAN0003122,CUST000672,2026-03-09 11:32:33,9739.72,7073.0,15,Medium
LOAN0003123,CUST000113,2024-02-29 19:11:39,10088.61,2865.31,0,Low
LOAN0003124,CUST003948,2026-01-02 15:14:07,8983.79,6034.43,0,Very High
LOAN0003125,CUST009323,2026-06-22 18:32:17,19458.3,2761.09,0,Medium
LOAN0003126,CUST009800,2025-03-30 19:58:02,12864.65,10586.99,15,Low
LOAN0003127,CUST002767,2023-04-27 16:03:03,23354.94,7637.54,30,Medium
LOAN0003128,CUST006953,2023-06-29 08:03:16,26748.69,8278.56,0,Low
LOAN0003129,CUST011422,2025-04-12 00:53:48,3439.58,1875.89,0,Medium
LOAN0003130,CUST002488,2023-08-10 15:37:55,10827.1,4357.19,0,Low
LOAN0003131,CUST011717,2025-03-01 03:32:32,7293.65,5201.14,0,High
LOAN0003132,CUST008983,2026-01-26 03:31:47,55577.77,28721.51,0,Low
LOAN0003133,CUST007289,2025-03-07 21:59:21,8380.03,6492.93,0,Low
LOAN0003134,CUST003887,2025-06-11 03:03:05,18254.09,1165.32,15,Medium
LOAN0003135,CUST010523,2023-08-29 02:20:07,3361.38,905.37,0,Medium
LOAN0003136,CUST010815,2026-02-03 21:44:30,4308.72,2003.79,0,Medium
LOAN0003137,CUST003794,2025-04-30 14:46:52,3014.06,2098.35,0,High
LOAN0003138,CUST010337,2025-11-26 15:21:18,17297.31,3425.34,0,Medium
LOAN0003139,CUST001221,2023-10-21 03:40:43,8036.99,3614.85,0,High
LOAN0003140,CUST006234,2024-02-03 00:53:04,8330.37,1761.81,0,High
LOAN0003141,CUST005865,2025-07-26 23:29:02,20271.95,2418.18,0,Medium
LOAN0003142,CUST006491,2024-09-16 11:24:43,4689.38,3338.53,0,High
LOAN0003143,CUST006788,2023-06-22 11:23:32,5125.21,2606.82,0,Medium
LOAN0003144,CUST001590,2025-06-07 09:02:24,6078.89,5916.76,30,High
LOAN0003145,CUST005507,2023-09-08 14:55:20,4424.99,2690.81,5,Medium
LOAN0003146,CUST005046,2023-09-27 15:02:57,22583.06,16721.43,0,Low
LOAN0003147,CUST007264,2024-09-12 08:44:03,3167.28,218.02,0,Low
LOAN0003148,CUST005334,2023-06-07 17:57:59,12772.55,11219.99,0,Medium
LOAN0003149,CUST004903,2024-08-14 05:03:38,5154.51,3093.07,0,Medium
LOAN0003150,CUST007896,2025-03-11 02:09:37,10492.85,4440.5,0,Medium
LOAN0003151,CUST005032,2026-03-22 20:22:42,11537.81,7578.26,0,Low
LOAN0003152,CUST006951,2024-01-02 03:22:56,3893.25,3551.86,0,Medium
LOAN0003153,CUST007370,2023-05-20 15:04:01,4881.0,1499.41,0,Medium
LOAN0003154,CUST007507,2026-04-22 21:34:40,11040.33,4778.67,60,Low
LOAN0003155,CUST002518,2026-07-08 05:39:56,7887.45,653.17,0,Very High
LOAN0003156,CUST005564,2025-06-10 00:57:56,15922.71,1094.57,5,Medium
LOAN0003157,CUST006118,2026-02-05 00:53:31,12522.32,5799.39,0,Very High
LOAN0003158,CUST005719,2023-08-26 22:25:14,10836.7,9165.03,0,Low
LOAN0003159,CUST008585,2023-02-04 22:09:33,5392.77,4859.7,5,Medium
LOAN0003160,CUST010438,2024-07-30 11:06:27,3000.0,505.84,0,Low
LOAN0003161,CUST001474,2026-01-01 22:14:09,8841.74,7684.4,0,Low
LOAN0003162,CUST005166,2024-05-18 11:06:08,17057.29,1178.45,0,Low
LOAN0003163,CUST009346,2023-06-12 04:58:05,11145.13,3070.29,5,High
LOAN0003164,CUST006557,2023-02-22 21:13:26,4931.36,4224.68,5,Low
LOAN0003165,CUST000043,2024-08-09 07:37:38,17642.81,5308.95,0,Low
LOAN0003166,CUST003677,2025-03-03 04:33:38,10257.94,6715.16,0,Low
LOAN0003167,CUST011449,2023-05-19 21:23:05,13182.08,8303.9,0,Medium
LOAN0003168,CUST010023,2025-04-11 19:18:02,9378.8,8966.91,0,Very High
LOAN0003169,CUST009743,2025-08-02 14:09:45,15569.81,8371.14,90,Medium
LOAN0003170,CUST000667,2023-05-21 08:30:12,3000.0,2348.84,0,Medium
LOAN0003171,CUST006735,2026-07-12 18:30:44,6231.96,4843.11,0,Low
LOAN0003172,CUST011977,2025-02-01 09:59:00,18077.93,4817.27,0,Low
LOAN0003173,CUST010323,2025-04-28 17:00:51,3369.03,2693.83,0,Low
LOAN0003174,CUST011743,2023-03-01 14:27:11,9769.32,4652.61,0,Medium
LOAN0003175,CUST005266,2023-10-15 03:30:28,3000.0,1320.0,0,Low
LOAN0003176,CUST004157,2023-11-29 08:32:58,23982.28,12179.22,0,High
LOAN0003177,CUST007794,2023-10-22 00:15:36,10060.83,8066.08,5,Medium
LOAN0003178,CUST004911,2026-07-29 05:54:08,6480.39,2552.93,0,High
LOAN0003179,CUST000526,2026-02-24 17:21:52,3176.2,2230.28,0,High
LOAN0003180,CUST009306,2024-07-24 02:39:44,12426.26,2291.8,0,Low
LOAN0003181,CUST007273,2024-03-24 09:11:30,13495.6,10387.44,0,Medium
LOAN0003182,CUST001308,2025-08-11 09:28:15,13232.72,11113.12,0,Very High
LOAN0003183,CUST006167,2024-08-17 12:59:42,4573.92,1049.24,0,Low
LOAN0003184,CUST008827,2025-09-22 17:26:17,12247.73,1355.06,0,Low
LOAN0003185,CUST000671,2025-10-25 18:26:04,3040.89,1515.16,45,Medium
LOAN0003186,CUST011694,2026-04-24 23:28:49,10728.74,6878.7,60,High
LOAN0003187,CUST000383,2025-07-21 12:28:47,20465.74,2252.57,0,High
LOAN0003188,CUST005240,2023-04-11 18:06:12,3270.74,2602.22,0,Low
LOAN0003189,CUST010047,2025-02-27 23:07:27,3000.0,2602.21,0,Very High
LOAN0003190,CUST006472,2023-09-17 02:52:39,18557.64,6533.54,0,Medium
LOAN0003191,CUST010001,2025-02-16 06:40:30,4451.92,3477.33,5,Low
LOAN0003192,CUST003131,2025-08-06 17:58:55,7523.28,7293.62,0,Low
LOAN0003193,CUST009622,2024-07-18 10:05:59,4089.47,2829.48,0,Medium
LOAN0003194,CUST003796,2023-03-21 11:44:10,15671.69,11581.9,0,Low
LOAN0003195,CUST001577,2023-12-09 08:38:19,7673.24,1636.47,0,Low
LOAN0003196,CUST010532,2026-01-12 09:57:08,11837.81,712.38,0,Low
LOAN0003197,CUST010814,2026-01-04 15:37:49,5763.31,4118.54,30,Low
LOAN0003198,CUST000437,2026-04-11 06:08:39,6993.7,1218.86,60,Medium
LOAN0003199,CUST008914,2023-01-02 17:27:44,3000.0,1614.51,0,High
LOAN0003200,CUST007885,2026-05-27 02:11:08,3000.0,2292.01,0,High
LOAN0003201,CUST007341,2023-05-15 07:14:44,14631.09,5594.88,0,High
LOAN0003202,CUST000977,2024-02-22 14:55:50,6631.91,2584.92,0,Medium
LOAN0003203,CUST003344,2024-06-21 05:49:59,19951.0,18840.46,0,Low
LOAN0003204,CUST002569,2026-01-01 00:29:10,3277.44,3055.57,0,Low
LOAN0003205,CUST006633,2024-03-24 08:59:37,3986.35,1502.4,0,Low
LOAN0003206,CUST011924,2026-03-08 21:19:26,9034.04,4517.57,30,Medium
LOAN0003207,CUST010442,2026-01-23 21:15:24,35286.2,17655.96,0,Low
LOAN0003208,CUST004028,2025-10-17 05:21:13,7892.72,555.87,0,Low
LOAN0003209,CUST001824,2025-04-23 15:03:48,4486.84,1277.15,0,Low
LOAN0003210,CUST004167,2026-05-07 04:53:27,5818.72,1228.65,0,Medium
LOAN0003211,CUST003342,2023-03-26 02:52:20,38466.65,29608.48,45,Medium
LOAN0003212,CUST005898,2023-04-19 04:15:22,3306.05,2334.75,0,Low
LOAN0003213,CUST005278,2023-07-22 05:24:02,12153.1,8915.68,0,Medium
LOAN0003214,CUST001181,2026-01-02 23:44:21,4463.07,2625.19,0,Low
LOAN0003215,CUST005315,2024-02-28 05:58:27,16304.61,9206.35,0,Very High
LOAN0003216,CUST007103,2025-12-18 21:52:12,13516.43,11387.94,0,High
LOAN0003217,CUST008334,2025-06-20 02:51:07,16792.15,5940.84,0,Medium
LOAN0003218,CUST011537,2023-05-06 23:25:52,9758.6,7137.94,15,Low
LOAN0003219,CUST009928,2026-01-11 05:45:44,5961.8,5007.71,0,Medium
LOAN0003220,CUST011900,2025-02-25 09:57:19,8689.87,2210.16,0,Medium
LOAN0003221,CUST010671,2025-12-17 02:56:25,7666.28,2368.38,0,Medium
LOAN0003222,CUST003387,2025-04-09 09:26:29,5375.16,4296.46,0,Low
LOAN0003223,CUST011560,2023-08-09 13:49:07,4891.92,2126.53,30,Medium
LOAN0003224,CUST003385,2024-10-26 09:05:17,13832.32,11523.05,0,Low
LOAN0003225,CUST006599,2024-03-14 21:03:30,3339.42,2420.33,0,Medium
LOAN0003226,CUST007979,2023-10-25 07:23:40,13679.47,3840.45,0,Low
LOAN0003227,CUST010068,2023-06-14 15:42:19,11820.99,1132.2,15,Low
LOAN0003228,CUST011926,2025-07-12 18:55:00,5356.67,1290.59,0,Low
LOAN0003229,CUST005077,2024-10-18 02:40:10,10805.44,9291.44,0,Low
LOAN0003230,CUST000673,2024-11-01 06:45:28,12984.47,4155.49,30,High
LOAN0003231,CUST010082,2026-07-21 00:18:27,5233.2,584.41,0,Low
LOAN0003232,CUST004869,2024-09-21 16:53:20,22204.46,17230.48,0,Low
LOAN0003233,CUST010701,2023-07-26 18:54:47,5568.12,4002.79,0,High
LOAN0003234,CUST004565,2025-03-28 09:00:01,4605.77,3393.88,5,Low
LOAN0003235,CUST004264,2024-07-29 22:05:34,10190.12,9355.31,0,High
LOAN0003236,CUST011865,2023-03-23 06:41:46,18683.35,10836.01,0,Medium
LOAN0003237,CUST009576,2024-06-26 16:28:18,13999.24,1596.34,0,Medium
LOAN0003238,CUST009444,2023-10-15 02:12:17,25064.44,12089.82,45,High
LOAN0003239,CUST003038,2023-05-04 02:40:31,4858.56,4083.72,120,Very High
LOAN0003240,CUST009914,2024-01-10 14:43:30,7383.5,3161.21,0,Medium
LOAN0003241,CUST001098,2023-09-28 18:51:03,6414.72,2034.68,15,Low
LOAN0003242,CUST005142,2024-04-14 23:35:47,6812.53,1305.62,0,Very High
LOAN0003243,CUST010060,2026-05-20 06:35:04,8565.26,2528.34,0,High
LOAN0003244,CUST010088,2025-01-19 19:42:22,3853.39,595.27,30,Low
LOAN0003245,CUST004245,2023-01-11 20:39:47,11209.2,8835.43,0,Very High
LOAN0003246,CUST005870,2025-05-10 13:58:04,5436.54,4198.75,0,High
LOAN0003247,CUST003163,2023-09-23 17:57:49,18677.27,17879.08,0,Low
LOAN0003248,CUST009980,2023-03-13 08:53:26,14233.28,13833.54,0,High
LOAN0003249,CUST004416,2024-10-27 11:09:02,11174.88,3191.53,0,Low
LOAN0003250,CUST006425,2023-10-23 07:36:31,22441.78,12459.91,0,Low
LOAN0003251,CUST000340,2024-07-17 23:48:45,3000.0,1507.06,0,Low
LOAN0003252,CUST011539,2025-06-20 05:00:08,9369.16,3843.05,0,Medium
LOAN0003253,CUST002651,2023-11-08 13:40:20,4846.26,3620.3,5,Medium
LOAN0003254,CUST011132,2023-02-26 06:53:15,8086.88,580.73,0,High
LOAN0003255,CUST001697,2024-04-29 11:10:45,16949.11,1137.93,0,Medium
LOAN0003256,CUST010203,2025-07-23 12:03:44,3128.5,1594.37,60,Low
LOAN0003257,CUST006374,2023-03-16 15:39:59,5755.64,479.66,30,Medium
LOAN0003258,CUST007346,2026-04-28 16:47:23,6090.19,3470.54,5,Low
LOAN0003259,CUST004769,2025-02-12 15:56:10,3678.78,2535.14,0,Medium
LOAN0003260,CUST000404,2023-03-03 19:45:12,3745.61,3418.07,0,Medium
LOAN0003261,CUST008980,2024-08-07 01:45:09,13856.01,6654.44,0,High
LOAN0003262,CUST009942,2023-05-27 00:00:40,3792.83,1399.2,0,Medium
LOAN0003263,CUST000537,2023-03-12 23:04:30,15440.04,13200.29,30,Medium
LOAN0003264,CUST011414,2025-06-12 00:53:00,6909.15,4446.33,30,High
LOAN0003265,CUST009921,2025-01-30 01:26:32,7163.48,6829.05,0,Medium
LOAN0003266,CUST007381,2025-03-23 04:53:58,10277.52,5974.04,0,Low
LOAN0003267,CUST005080,2025-08-25 01:44:07,11727.26,5284.31,0,Low
LOAN0003268,CUST004900,2023-11-26 13:31:31,33801.58,14927.96,30,Low
LOAN0003269,CUST006602,2024-07-26 00:21:28,5732.6,3188.51,0,Medium
LOAN0003270,CUST011535,2023-03-07 21:47:38,4106.9,2517.21,0,High
LOAN0003271,CUST008843,2026-01-16 16:39:28,12699.13,4322.12,15,Low
LOAN0003272,CUST002119,2024-12-30 13:28:01,8606.68,1699.05,0,Medium
LOAN0003273,CUST003712,2026-02-26 02:45:10,13558.54,8813.6,0,Medium
LOAN0003274,CUST008569,2025-11-23 01:51:37,8563.28,3333.3,0,Medium
LOAN0003275,CUST006266,2023-04-05 15:34:29,13899.47,4154.08,0,Medium
LOAN0003276,CUST001494,2025-06-30 14:28:00,7581.38,2679.42,15,Low
LOAN0003277,CUST004964,2024-11-27 07:58:20,3000.0,716.05,0,Low
LOAN0003278,CUST006093,2023-07-05 16:45:51,3000.0,2473.87,0,High
LOAN0003279,CUST005156,2026-07-19 16:51:39,9310.56,3548.9,0,Medium
LOAN0003280,CUST005879,2024-11-29 03:42:22,5601.12,3969.28,0,Low
LOAN0003281,CUST000160,2025-11-15 08:54:53,9694.55,5986.86,60,Low
LOAN0003282,CUST005838,2024-09-07 22:00:47,6807.61,3524.17,60,Low
LOAN0003283,CUST005331,2024-12-02 12:13:26,13081.19,11704.34,0,Medium
LOAN0003284,CUST003062,2024-08-14 16:12:05,18634.01,13862.75,0,Low
LOAN0003285,CUST000115,2023-03-28 00:49:51,6102.27,1040.09,15,High
LOAN0003286,CUST007842,2024-01-31 12:23:59,7199.5,2630.28,0,Low
LOAN0003287,CUST011517,2023-11-02 09:40:12,3000.0,201.28,0,Very High
LOAN0003288,CUST009990,2026-03-25 10:16:58,17536.69,15586.42,0,High
LOAN0003289,CUST009356,2023-10-31 22:27:05,9860.49,4465.74,5,Low
LOAN0003290,CUST000971,2023-08-12 21:55:29,7137.54,1740.08,30,Low
LOAN0003291,CUST006713,2025-12-20 15:51:13,13133.29,1387.11,0,Very High
LOAN0003292,CUST000966,2024-04-24 18:08:23,16229.67,5970.06,0,Very High
LOAN0003293,CUST001568,2025-01-10 16:47:18,4309.34,2735.38,0,High
LOAN0003294,CUST008484,2025-02-16 23:11:35,11374.8,7015.36,30,Low
LOAN0003295,CUST005082,2024-05-16 20:47:04,11789.29,6795.07,0,Medium
LOAN0003296,CUST009179,2025-02-02 06:14:11,8670.86,5570.29,0,High
LOAN0003297,CUST007228,2024-01-20 17:27:41,11997.09,6139.93,0,Medium
LOAN0003298,CUST009811,2024-02-28 22:56:35,10494.84,2091.33,0,Low
LOAN0003299,CUST007463,2025-02-04 22:40:38,6096.32,4644.47,0,Low
LOAN0003300,CUST002583,2023-02-12 13:19:28,13191.98,7403.7,5,High
LOAN0003301,CUST003749,2025-03-08 00:25:53,7822.1,4912.76,0,High
LOAN0003302,CUST001516,2023-11-14 03:35:24,9185.76,3403.95,0,Low
LOAN0003303,CUST010392,2023-10-29 22:14:15,10859.13,8672.14,0,Medium
LOAN0003304,CUST009040,2025-12-19 13:01:14,3217.57,2699.16,0,Medium
LOAN0003305,CUST000530,2025-01-26 18:01:17,9214.61,8159.16,0,Low
LOAN0003306,CUST004387,2026-03-08 21:58:31,6932.69,3839.29,0,Low
LOAN0003307,CUST004489,2026-05-18 16:22:12,3143.82,2445.01,0,Medium
LOAN0003308,CUST001114,2023-07-16 10:56:19,7147.26,6393.83,0,High
LOAN0003309,CUST002541,2025-01-15 03:16:33,3000.0,2308.65,0,Low
LOAN0003310,CUST007416,2025-09-19 12:45:15,5445.34,4434.64,0,Low
LOAN0003311,CUST007147,2024-10-12 16:23:36,9931.61,3135.33,5,Low
LOAN0003312,CUST003840,2023-09-20 20:46:06,4294.95,3003.18,0,Low
LOAN0003313,CUST003657,2024-03-05 04:20:10,10864.56,6165.89,0,Low
LOAN0003314,CUST000824,2025-03-12 17:35:15,8697.97,7185.55,45,Low
LOAN0003315,CUST005608,2026-06-28 10:21:32,25384.88,21278.55,0,Medium
LOAN0003316,CUST000465,2026-06-09 10:59:47,3225.37,2112.49,30,Very High
LOAN0003317,CUST011919,2026-07-07 06:38:24,7140.13,980.27,0,Low
LOAN0003318,CUST003609,2026-03-06 05:13:51,5130.35,4232.65,0,Very High
LOAN0003319,CUST004130,2024-05-18 06:57:01,17539.51,12256.99,0,Low
LOAN0003320,CUST001062,2026-05-12 06:03:05,4846.04,963.55,0,Medium
LOAN0003321,CUST006855,2023-04-23 09:50:02,4813.54,1742.17,0,Low
LOAN0003322,CUST003548,2023-12-09 21:15:46,6975.39,528.57,5,Low
LOAN0003323,CUST011630,2024-05-02 01:22:12,20395.21,10386.81,0,Low
LOAN0003324,CUST007889,2025-09-18 13:39:36,3941.73,843.17,0,Medium
LOAN0003325,CUST011415,2023-08-06 06:45:34,16983.38,15895.82,0,Low
LOAN0003326,CUST004341,2026-05-01 21:21:05,9449.04,4797.17,0,Medium
LOAN0003327,CUST007043,2023-11-15 19:27:43,3000.0,263.91,0,Low
LOAN0003328,CUST009897,2023-06-30 19:17:17,23678.54,10517.45,0,High
LOAN0003329,CUST006707,2026-06-30 03:29:50,6171.25,4720.89,0,High
LOAN0003330,CUST010012,2023-12-06 06:06:00,3769.84,2542.55,0,High
LOAN0003331,CUST003156,2024-11-26 21:25:38,7037.42,5361.69,15,Very High
LOAN0003332,CUST002458,2023-07-21 21:16:00,8227.51,2523.82,30,Medium
LOAN0003333,CUST009393,2024-09-24 16:22:50,11404.66,2646.7,0,Medium
LOAN0003334,CUST004551,2026-03-22 04:14:58,5646.8,3214.06,0,Low
LOAN0003335,CUST001868,2024-03-30 18:55:26,5832.32,615.38,0,Medium
